 ,Label,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
11,201_booth_ch2_ttf.png,0.000E0,2.320E2,2.505E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,2.320E2,2.505E2,0.000E0,0.000E0,0.000,0.000,NaN
12,201_booth_ch2_ttf.png,0.000E0,2.355E2,2.680E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,2.355E2,2.680E2,0.000E0,0.000E0,0.000,0.000,NaN
13,201_booth_ch2_ttf.png,0.000E0,2.890E2,2.610E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,2.890E2,2.610E2,0.000E0,0.000E0,0.000,0.000,NaN
14,201_booth_ch2_ttf.png,0.000E0,2.970E2,2.795E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,2.970E2,2.795E2,0.000E0,0.000E0,0.000,0.000,NaN
15,201_booth_ch2_ttf.png,0.000E0,2.860E2,2.965E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,2.860E2,2.965E2,0.000E0,0.000E0,0.000,0.000,NaN
16,201_booth_ch2_ttf.png,0.000E0,2.915E2,3.125E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,2.915E2,3.125E2,0.000E0,0.000E0,0.000,0.000,NaN
17,201_booth_ch2_ttf.png,0.000E0,2.470E2,3.395E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,2.470E2,3.395E2,0.000E0,0.000E0,0.000,0.000,NaN
18,201_booth_ch2_ttf.png,0.000E0,2.350E2,3.050E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,2.350E2,3.050E2,0.000E0,0.000E0,0.000,0.000,NaN
19,201_booth_ch2_ttf.png,0.000E0,3.580E2,3.425E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.580E2,3.425E2,0.000E0,0.000E0,0.000,0.000,NaN
20,201_booth_ch2_ttf.png,0.000E0,3.150E2,3.680E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.150E2,3.680E2,0.000E0,0.000E0,0.000,0.000,NaN
21,201_booth_ch2_ttf.png,0.000E0,2.885E2,3.810E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,2.885E2,3.810E2,0.000E0,0.000E0,0.000,0.000,NaN
22,201_booth_ch2_ttf.png,0.000E0,3.550E2,4.005E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.550E2,4.005E2,0.000E0,0.000E0,0.000,0.000,NaN
23,201_booth_ch2_ttf.png,0.000E0,3.550E2,4.100E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.550E2,4.100E2,0.000E0,0.000E0,0.000,0.000,NaN
24,201_booth_ch2_ttf.png,0.000E0,3.605E2,4.320E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.605E2,4.320E2,0.000E0,0.000E0,0.000,0.000,NaN
25,201_booth_ch2_ttf.png,0.000E0,3.785E2,4.400E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.785E2,4.400E2,0.000E0,0.000E0,0.000,0.000,NaN
26,201_booth_ch2_ttf.png,0.000E0,3.525E2,4.565E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.525E2,4.565E2,0.000E0,0.000E0,0.000,0.000,NaN
27,201_booth_ch2_ttf.png,0.000E0,4.095E2,9.183E1,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.095E2,9.183E1,0.000E0,0.000E0,0.000,0.000,NaN
28,201_booth_ch2_ttf.png,0.000E0,3.995E2,1.015E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.995E2,1.015E2,0.000E0,0.000E0,0.000,0.000,NaN
29,201_booth_ch2_ttf.png,0.000E0,3.952E2,1.225E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,3.952E2,1.225E2,0.000E0,0.000E0,0.000,0.000,NaN
30,201_booth_ch2_ttf.png,0.000E0,4.152E2,1.255E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.152E2,1.255E2,0.000E0,0.000E0,0.000,0.000,NaN
31,201_booth_ch2_ttf.png,0.000E0,4.172E2,1.992E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.172E2,1.992E2,0.000E0,0.000E0,0.000,0.000,NaN
32,201_booth_ch2_ttf.png,0.000E0,4.288E2,2.058E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.288E2,2.058E2,0.000E0,0.000E0,0.000,0.000,NaN
33,201_booth_ch2_ttf.png,0.000E0,4.335E2,2.375E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.335E2,2.375E2,0.000E0,0.000E0,0.000,0.000,NaN
34,201_booth_ch2_ttf.png,0.000E0,4.322E2,2.735E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.322E2,2.735E2,0.000E0,0.000E0,0.000,0.000,NaN
35,201_booth_ch2_ttf.png,0.000E0,4.752E2,2.755E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.752E2,2.755E2,0.000E0,0.000E0,0.000,0.000,NaN
36,201_booth_ch2_ttf.png,0.000E0,4.688E2,3.078E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.688E2,3.078E2,0.000E0,0.000E0,0.000,0.000,NaN
37,201_booth_ch2_ttf.png,0.000E0,4.828E2,3.205E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.828E2,3.205E2,0.000E0,0.000E0,0.000,0.000,NaN
38,201_booth_ch2_ttf.png,0.000E0,4.722E2,3.348E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.722E2,3.348E2,0.000E0,0.000E0,0.000,0.000,NaN
39,201_booth_ch2_ttf.png,0.000E0,4.755E2,3.402E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.755E2,3.402E2,0.000E0,0.000E0,0.000,0.000,NaN
40,201_booth_ch2_ttf.png,0.000E0,4.758E2,3.512E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.758E2,3.512E2,0.000E0,0.000E0,0.000,0.000,NaN
41,201_booth_ch2_ttf.png,0.000E0,4.558E2,3.475E2,0.000E0,1.128E0,1.128E0,0.000E0,0.000,0.000E0,4.558E2,3.475E2,0.000E0,0.000E0,0.000,0.000,NaN
